artist,song,lyrics,surprise,joy,neutral,sadness,fear,anger,disgust,key,mode,tempo,energy,valence
Kendrick Lamar,Not Like Us,"Pss, I see dead people
(Mustard on the beat, ho)

Ayy, Mustard on the beat, ho
Deebo any rap nigga, he a free throw
Man down, call an amberlamps, tell him: Breathe, bro
Nail a nigga to the cross, he walk around like Teezo
What's up with these jabroni-ass niggas tryna see Compton?
The industry can hate me, fuck 'em all and they mama
How many opps you really got? I mean, it's too many options
I'm finna pass on this body, I'm John Stockton
Beat your ass and hide the Bible if God watchin'

Sometimes you gotta pop out and show niggas
Certified boogeyman, I'm the one that up the score with 'em
Walk him down, whole time I know he got some ho in him
Pole on him, extort shit, bully, Death Row on him
Say, Drake, I hear you like 'em young
You better not ever go to cell block one
To any bitch that talk to him and they in love
Just make sure you hide your lil' sister from him
They tell me Chubbs the only one that get your hand-me-downs
And PARTY at the party playin' with his nose now
And Baka got a weird case, why is he around?
Certified Lover Boy? Certified pedophiles

Wop, wop, wop, wop, wop, Dot, fuck 'em up
Wop, wop, wop, wop, wop, I'ma do my stuff
Why you trollin' like a bitch? Ain't you tired?
Tryna strike a chord and it's probably A minor

They not like us
They not like us
They not like us
They not like us
They not like us
They not like us

You think the Bay gon' let you disrespect Pac, nigga?
I think that Oakland show gon' be your last stop, nigga
Did Cole fouI, I don't know why you still pretendin'
What is the owl? Bird niggas and burnt bitches, go
The audience not dumb
Shape the stories how you want, hey, Drake, they're not slow
Rabbit hole is still deep, I can go further, I promise
Ain't that somethin'? B-Rad stands for bitch and you Malibu most wanted
Ain't no law, boy, you ballboy, fetch Gatorade or somethin'
Since 2009 I had this bitch jumpin'
You niggas'll get a wedgie, be flipped over your boxers
What OVO for? The Other Vaginal Option? Pussy
Nigga better straighten they posture, got famous all up in Compton
Might write this for the doctorate, tell the pop star quit hidin'
Fuck a caption, want action, no accident and I'm hands-on, he fuck around, get polished
Fucked on Wayne girl while he was in jail, that's connivin'
Then get his face tatted like a bitch apologizin'
I'm glad DeRoz' came home, y'all didn't deserve him neither
From Alondra down to Central, nigga better not speak on Serena
And your homeboy need subpoena, that predator move in flocks
That name gotta be registered and placed on neighborhood watch
I lean on you niggas like another line of Wock'
Yeah, it's all eyes on me and I'ma send it up to Pac, ayy
Put the wrong label on me, I'ma get 'em dropped, ayy
Sweet Chin Music and I won't pass the aux, ayy
How many stocks do I really have in stock? Ayy
One, two, three, four, five, plus five, ayy
Devil is a lie, he a 69 God, ayy
Freaky-ass niggas need to stay they ass inside, ayy
Roll they ass up like a fresh pack of 'za, ayy
City is back up, it's a must, we outside, ayy

They not like us
They not like us
They not like us
They not like us
They not like us
They not like us

Once upon a time, all of us was in chains
Homie still doubled down callin' us some slaves
Atlanta was the Mecca, buildin' railroads and trains
Bear with me for a second, let me put y'all on game
The settlers was usin' townfolk to make 'em richer
Fast-forward 2024, you got the same agenda
You run to Atlanta when you need a check balance
Let me break it down for you, this the real nigga challenge

You called Future when you didn't see the club (ayy, what?)
Lil Baby helped you get your lingo up (what?)
21 gave you false street cred
Thug made you feel like you a slime in your head (ayy, what?)
Quavo said you can be from Northside (what?)
2 Chainz say you good, but he lied
You run to Atlanta when you need a few dollars
No, you not a colleague, you a fuckin' colonizer

The family matter and the truth of the matter
It was God's plan to show y'all the liar

Mmm
Mmm
He a fan, he a fan, he a fan (mmm)
He a fan, he a fan, he a

Freaky-ass nigga, he a 69 God
Freaky-ass nigga, he a 69 God
Hey, hey, hey, hey, run for your life
Hey, hey, hey, hey, run for your life
Freaky-ass nigga, he a 69 God
Freaky-ass nigga, he a 69 God
Hey, hey, hey, hey, run for your life
Hey, hey, hey, hey, run for your life

Let me hear you say: OV-ho (OV-ho)
Say: OV-ho (OV-ho)
Then step this way, step that way
Then step this way, step that way

Are you my friend?
Are we locked in?
Then step this way, step that way
Then step this way, step that way",0.094835877,0.009804172,0.129572704,0.163234219,0.063508667,0.152331263,0.386713147,1,1,101.06,0.47,0.21
Kendrick Lamar,Alright,"Alls my life I has to fight, nigga
Alls my life I
Hard times, like: God!
Bad trips, like: Yeah!
Nazareth, I'm fucked up
Homie, you fucked up
But if God got us, then we gon' be alright

Nigga, we gon' be alright
Nigga, we gon' be alright
We gon' be alright
Do you hear me, do you feel me? We gon' be alright
Nigga, we gon' be alright
Huh? We gon' be alright
Nigga, we gon' be alright
Do you hear me, do you feel me? We gon' be alright

Uh, and when I wake up
I recognize you're looking at me for the pay cut
But homicide be looking at you from the face down
What MAC-11 even boom with the bass down?
Schemin', and let me tell you 'bout my life
Painkillers only put me in the twilight
Where pretty pussy and Benjamin is the highlight
Now tell my momma I love her, but this what I like, Lord knows
20 of 'em in my Chevy, tell 'em all to come and get me
Reaping everything I sow, so my karma comin' heavy
No preliminary hearings on my record
I'm a motherfucking gangster in silence, for the record
Tell the world I know it's too late
Boys and girls, I think I gone cray
Drown inside my vices all day
Won't you, please, believe when I say?

Wouldn't you know
We been hurt, been down before
Nigga, when our pride was low
Lookin' at the world like: Where do we go?
Nigga, and we hate po-po
Wanna kill us dead in the street fo sho'
Nigga, I'm at the preacher's door
My knees gettin' weak, and my gun might blow
But we gon' be alright

Nigga, we gon' be alright
Nigga, we gon' be alright
We gon' be alright
Do you hear me, do you feel me? We gon' be alright
Nigga, we gon' be alright
Huh? We gon' be alright
Nigga, we gon' be alright
Do you hear me, do you feel me? We gon' be alright

What you want you: a house or a car?
40 acres and a mule? A piano, a guitar?
Anything, see my name is Lucy, I'm your dog
Motherfucker, you can live at the mall
I can see the evil, I can tell it, I know it's illegal
I don't think about it, I deposit every other zero
Thinking of my partner, put the candy, paint it on the Regal
Digging in my pocket, ain't a profit big enough to feed you
Everyday my logic get another dollar just to keep you
In the presence of your chico, ah!
I don't talk about it, be about it, everyday I sequel
If I got it then you know you got it, Heaven, I can reach you
Pet dog, pet dog, pet dog, my dog, that's all
Pick back and chat, I trap the back for y'all
I rap, I black on track so rest assured
My rights, my wrongs, I write 'til I'm right with God

Wouldn't you know
We been hurt, been down before
Nigga, when our pride was low
Lookin' at the world like: Where do we go?
Nigga, and we hate po-po
Wanna kill us dead in the street fo sho'
Nigga, I'm at the preacher's door
My knees gettin' weak, and my gun might blow
But we gon' be alright

Nigga, we gon' be alright
Nigga, we gon' be alright
We gon' be alright
Do you hear me, do you feel me? We gon' be alright
Nigga, we gon' be alright
Huh? We gon' be alright
Nigga, we gon' be alright
Do you hear me, do you feel me? We gon' be alright

I keep my head up high
I cross my heart and hope to die
Lovin' me is complicated
Too afraid, a lot of changes
I'm alright, and you're a favorite
Dark nights in my prayers",0.022119988,0.059749041,0.077566504,0.075971998,0.09764763,0.473839879,0.193105042,7,1,110.03,0.77,0.56
Kendrick Lamar,All the Stars,"Love, let's talk about love
Is it anything and everything you hoped for?
Or do the feeling haunt you?
I know the feeling haunt you

This may be the night that my dreams might let me know
All the stars approach you
All the stars approach you
All the stars approach you

This may be the night that my dreams might let me know
All the stars are closer
All the stars are closer
All the stars are closer

Tell me what you gon' do to me
Confrontation ain't nothin' new to me
You can bring a bullet, bring a sword, bring a morgue
But you can't bring the truth to me
Fuck you and all your expectations
I don't even want your congratulations
I recognize your false confidence
And calculated promises all in your conversation
I hate people that feel entitled
Look at me crazy 'cause I ain't invite you
Oh, you important?
You the moral to the story? You endorsin'?
Motherfucker, I don't even like you
Corrupt a man's heart with a gift
That's how you find out who you dealin' with
A small percentage who I'm buildin' with
I want the credit if I'm losin' or I'm winnin'
On my momma, that's the realest shit

Love, let's talk about love
Is it anything and everything you hoped for?
Or do the feeling haunt you?
I know the feeling haunt you

This may be the night that my dreams might let me know
All the stars approach you
All the stars approach you
All the stars approach you

This may be the night that my dreams might let me know
All the stars are closer
All the stars are closer
All the stars are closer

Skin covered in ego
Get to talkin', I get involved, like a rebound
No control, no off switch
And the way that you bringin' me down
It's a turn on, get it away from me
Know you mean wrong, keep away from me
And it's all wrong, get it away from me, yeah
I, I just cry for no reason
I just pray for no reason
I just thank for the life, for the day
For the hours and another life breathin'
I did it all 'cause it feel good
You could live it all if you feel bad
Better live your life, we were runnin' out of time

Love, let's talk about love
Is it anything and everything you hoped for?
Or do the feeling haunt you?
I know the feeling haunt you

This may be the night that my dreams might let me know
All the stars approach you
All the stars approach you
All the stars approach you

This may be the night that my dreams might let me know
All the stars are closer
All the stars are closer
All the stars are closer",0.003007432,0.000565923,0.00295793,0.016238682,0.972821057,0.001691359,0.002717526,8,1,96.92,0.63,0.55
Kendrick Lamar,PRIDE.,"Love's gonna get you killed
But pride's gonna be the death of you and you and me
And you and you and you and me
And you and you and you and me
And you and you and you and me
And you and you and you and me and

It wasn't all to share, but there
In another life, I surely was there
It wasn't all to share, but there
I care, I care

Hell-raising, wheel-chasing, new worldy possessions
Flesh-making, spirit-breaking, which one would you lessen?
The better part, the human heart
You love 'em or dissect 'em
Happiness or flashiness? How do you serve the question?
See, in the perfect world, I would be perfect, world
I don't trust people enough beyond they surface, world
I don't love people enough to put my faith in man
I put my faith in these lyrics hoping I make amend
I understand I ain't perfect
I probably won't come around
This time, I might put you down
Last time, I ain't give a fuck, I still feel the same now
My feelings might go numb, you're dealing with cold thumb
I'm willing to give up a leg and arm and show empathy from
Pity parties and functions and you and yours
A perfect world, you probably live another 24
I can't fake humble just 'cause your ass is insecure
I can't fake humble just 'cause your ass is insecure

It wasn't all to share, but there
In another life, I surely was there
It wasn't all to share, but there
I care, I care

Maybe I wasn't there
Maybe I wasn't there
Maybe I wasn't there
Maybe I wasn't there

Now, in a perfect world, I probably won't be insensitive
Cold as December, but never remember what winter did
I wouldn't blame you for mistakes I made or the bed I laid
Seems like I point the finger just to make a point, nowadays
Smiles and cold stares, the temperature goes there
Indigenous disposition, feel like we belong here
I know the walls, they can listen, I wish they could talk back
The hurt becomes repetition, the love almost lost that
Sick venom in men and women overcome with pride
A perfect world is never perfect, only filled with lies
Promises are broken and more resentment come alive
Race barriers make inferior of you and I
See, in a perfect world, I'll choose faith over riches
I'll choose work over bitches, I'll make schools out of prison
I'll take all the religions and put 'em all in one service
Just to tell 'em we ain't shit, but He's been perfect, world

It wasn't all to share, but there
In another life, I surely was there
It wasn't all to share, but there
I care, I care

Maybe I wasn't there
Maybe I wasn't there
Maybe I wasn't there
Maybe I wasn't there",0.010497793,0.03790902,0.238377631,0.111051507,0.083322741,0.426150024,0.092691302,4,0,138.84,0.54,0.37
Kendrick Lamar,DNA.,"I got, I got, I got, I got
Loyalty, got royalty inside my DNA
Cocaine quarter piece, got war and peace inside my DNA
I got power, poison, pain, and joy inside my DNA
I got hustle, though, ambition flow inside my DNA
I was born like this, since one like this, immaculate conception
I transform like this, perform like this, was Yeshua new weapon
I don't contemplate, I meditate, then off your fucking head
This that put-the-kids-to-bed
This that I got, I got, I got, I got
Realness, I just kill shit 'cause it's in my DNA
I got millions, I got riches buildin' in my DNA

I got dark, I got evil that rot inside my DNA
I got off, I got troublesome heart inside my DNA
I just win again, then win again like Wimbledon, I serve
Yeah, that's him again, the sound that engine in is like a bird
You see fireworks and Corvette tire skrrt the boulevard
I know how you work, I know just who you are
See, you's a, you's a, you's a
Bitch, your hormones prolly switch inside your DNA
Problem is, all that sucker shit inside your DNA
Daddy prolly snitched, heritage inside your DNA
Backbone don't exist, born outside a jellyfish, I gauge
See, my pedigree most definitely don't tolerate the front

Shit I've been through prolly offend you, this is Paula's oldest son
I know murder, conviction
Burners, boosters, burglars, ballers, dead, redemption
Scholars, fathers dead with kids and
I wish I was fed forgiveness
Yeah, yeah, yeah, yeah, soldier's DNA (I'm a soldier's DNA)
Born inside the beast, my expertise checked out in second grade
When I was nine, on cell, motel, we didn't have nowhere to stay
At twenty-nine, I've done so well, hit cartwheel in my estate
And I'm gon' shine like I'm supposed to, antisocial extrovert
And excellent mean the extra work

And absentness what the fuck you heard
And pessimists never struck my nerve
And Nazareth gonna plead his case
The reason my power's here on earth
Salute the truth, when the prophet say
[Kendrick Lamar & Geraldo Rivera]
I-I got loyalty, got royalty inside my DNA
This is why I say that hip hop has done more damage to young African Americans than racism in recent years
I-I got loyalty, got royalty inside my DNA
I live a better life, I'm rollin' several dice, fuck your life
I-I got loyalty, got royalty inside my DNA
I live a be-, fuck your life
Five, four, three, two, one
This is my heritage, all I'm inheritin'
Money and power, the mecca of marriages

Tell me somethin'
You motherfuckers can't tell me nothin'
I'd rather die than to listen to you
My DNA not for imitation
Your DNA an abomination
This how it is when you in the Matrix
Dodgin' bullets, reapin' what you sow
And stackin' up the footage, livin' on the go
And sleepin' in a villa
Sippin' from a Grammy, walkin' in the buildin'
Diamond in the ceilin', marble on the floors
Beach inside the window, peekin' out the window
Baby in the pool, godfather goals
Only Lord knows I've been goin' hammer
Dodgin' paparazzi, freakin' through the cameras
Eat at Four Daughters, Brock wearin' sandals
Yoga on a Monday, stretchin' to Nirvana

Watchin' all the snakes, curvin' all the fakes
Phone never on, I don't conversate
I don't compromise, I just penetrate
Sex, money, murder, these are the breaks
These are the times, level number nine
Look up in the sky, ten is on the way
Sentence on the way, killings on the way
Motherfucker, I got winners on the way
You ain't shit without a body on your belt
You ain't shit without a ticket on your plate
You ain't sick enough to pull it on yourself
You ain't rich enough to hit the lot and skate
Tell me when destruction gonna be my fate
Gonna be your fate, gonna be our faith
Peace to the world, let it rotate
Sex, money, murder our DNA",0.012298806,0.726309419,0.180181682,0.004926808,0.008988885,0.047487933,0.019806491,1,1,139.91,0.52,0.42
J. Cole,No Role Modelz,"First things first rest in peace Uncle Phil
For real, you the only father that I ever knew
I get my bitch pregnant I'ma be a better you
Prophesies that I made way back in the Ville
For Phil, Listen even when we was broke my team ill
Martin Luther King would have been on Dreamville
Talk to a nigga

One time for my LA sisters
One time for my LA hoe
Lame niggas can't tell the difference
One time for a nigga who knows
Don't save her
She don't wanna be saved
Don't save her
She don't wanna be saved
Don't save her
She don't wanna be saved
Don't save her
She don't wanna be saved

No role models and I'm here right now
No role models to speak up
Searchin' through my memory, my memory
I couldn't find one
Last night I was gettin' my feet rubbed
By the baddest bitch, not Trina, but I swear to God
This bitch will make you call your girl up and tell her ""Hey, what's good?""
""Sorry I'm never comin' home I'ma stay for good""
Then hang the phone up, and proceed to lay the wood
I came fast like 9-1-1 in white neighborhoods
Ain't got no shame bout it
She think I'm spoiled and I'm rich cause I can have any bitch
I got defensive and said ""Nah, I was the same without it""
But then I thought back, back to a better me
Before I was a B-list celebrity
Before I started callin' bitches bitches so heavily
Back when you could get a platinum plaque with no melody
You wasn't sweatin' me

One time for my LA sisters
One time for my LA hoe
Lame niggas can't tell the difference
One time for a nigga who knows
Don't save her
She don't wanna be saved
Don't save her
She don't wanna be saved
Don't save her
She don't wanna be saved
Don't save her
She don't wanna be saved

I want a real love, dark skinned and Aunt Viv love
That Jada and that Will love
That leave a toothbrush at your crib love
And you ain't gotta worry whether thats your kid love
Nigga I don't want no bitch from reality shows
Out of touch with reality hoes
Out in Hollywood bringin' back 5 or 6 hoes
Fuck em' then we kick em' to the door
Nigga you know how it goes
She deserved that, she a bird, thats a bird trap
You think if I didn't rap she would flirt back
Takin' off her skirt, let her wear my shirt before she leave
I'ma need my shirt back

One time for my LA sisters
One time for my LA hoe
Lame niggas can't tell the difference
One time for a nigga who knows
Don't save her
She don't wanna be saved
Don't save her
She don't wanna be saved
Don't save her
She don't wanna be saved
Don't save her
She don't wanna be saved

Theres an old saying in Tennessee, I know its in Texas
probably in Tennessee that says fool me once, shame on -
shame on you. If you fool me we can't get fooled again

Fool me one time shame on you
Fool me twice, can't put the blame on you
Fool me three times, fuck the peace signs
Load the chopper, let it rain on you
Fool me one time shame on you
Fool me twice, can't put the blame on you
Fool me three times, fuck the peace signs
Load the chopper, let it rain on you

My only regret was too young for Lisa Bonet
My only regret was too young for Nia Long
Now all I'm left with is hoes from reality shows
Hand her a script the bitch probably couldn't read along
My only regret was too young for Sade Adu
My only regret could never take Aaliyah home
Now all I'm left with is hoes up in greystone
With the stale face cause they know its they song
She shallow but the pussy deep (she shallow, she shallow)
She shallow but the pussy deep (she shallow, she shallow)
She shallow but the pussy deep (she shallow, she shallow)
She shallow but the pussy deep (she shallow, she shallow)

Don't save her
She don't wanna be saved
Don't save her
She don't wanna be saved
Don't save her
She don't wanna be saved
Don't save her
She don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved",0.015669409,0.058249414,0.404320121,0.248694256,0.032344751,0.211005837,0.029716196,10,0,100.03,0.52,0.49
J. Cole,Wet Dreamz,"Cole
Cole world
Yeah
Let me take y'all back, man
As I do so well
Wadn't nuttin' like that
Man, it wadn't nuttin' like that

First time, she was in my math class
Long hair, brown skin with the fat ass
Sat beside me, used to laugh, had mad jokes
The teacher always got mad, so we passed notes
It started off so innocent
She had a vibe and a nigga started diggin' it, uh
I was a youngin, straight crushin', tryna play the shit cool
But a nigga couldn't wait to get to school
'Cause when I seen them thighs on her and them hips on her
And them lips on her got me daydreamin', man, what?
I'm thinkin' how she rides on it, if she sits on it, if she licks on it
Make it hard for me to stand up
As time goes by, attractions gettin' deep and
Wet dreamin' thinkin' that I'm smashin', but I'm sleepin', I want it bad
And I ain't never been obsessed before
She wrote a note that said: You ever had sex before? Damn

And I ain't never did this before, no
And I ain't never did this before, no
And I ain't never did this before, no
And I ain't never did this before, no
And I ain't never did this before, no
I ain't never did this before, no
And I ain't never did this before, no
And I ain't never did this before, no

I wrote back and said
Of course I had sex before, knowin' I was frontin'
I said: I'm like a pro, baby, knowin' I was stuntin'
But if I told the truth, I knew that I'd get played out, son
Hadn't been in pussy since the day I came out one, but
She don't know that, so she done wrote back and told me
Oh, you a pro, homie? Well, I want you to show me
My mama gone for the weekend
So Saturday, baby, we can get to freakin'
That's when my heart start racin' and my body start sweatin'
Baby, you done woke my lil' man up
I'm thinkin' how that body look naked when you layin' on the bed
Teacher, please, don't make me stand up
I wrote back like: Yeah, baby, sound like a plan
Still tryna play it cool, sound like the man
But I was scared to death, my nigga, my stomach turnin'
Talkin' shit knowin' damn well I was a virgin, fuck

And I ain't never did this before, no
And I ain't never did this before, no
And I ain't never did this before, no
And I ain't never did this before, no
And I ain't never did this before, no
I ain't never did this before, no
And I ain't never did this before, no
And I ain't never did this before, no

Yeah, you know that feelin' when you
Know you finna bone for the first time?
I'm hopin' that she won't notice it's my first time
I'm hopin' that my shit is big enough to fuck wit'
And most of all, I'm prayin': God, don't let me bust quick
I'm watchin' pornos, tryna see just how to stroke right
Practice puttin' condoms on, how it go, right?
I'm in her crib, now a nigga palm sweatin'
With a pocket full of rubbers and an erection
That's when my hands start touchin' and her face start blushin'
And a nigga roll over on top
And then she get my pants unbuckled and her hands start rubbin' on me
Ooh, girl, don't stop, it's time for action
Pull out the condoms real smooth, yeah, just how I practiced
But right before I put it in, she flinched and grabbed it and said
I wanna get somethin' off my mental
I can tell you're a pro, but, baby, be gentle, 'cause

'Cause I ain't never did this before, no
And I ain't never did this before, no
And I ain't never did this before, no
And I ain't never did this before, no
And I ain't never did this before, no
I ain't never did this before, no
And I ain't never did this before, no
And I ain't never did this before, no",0.041059356,0.033893652,0.09215866,0.071261182,0.041617643,0.388726056,0.33128342,6,0,175.91,0.71,0.58
J. Cole,Work Out,"(I wanna see you work for me, work out for me)

Hey, we got a good thing
Don't know if I'm a see you again
But is that a good thing?
Cause girl I can't be your man, no ma'am
I know what's on your brain
You're probably hoping never would end
Like is it the real thing
Or is it just a one night stand

Let me see you get high and go low
Now girl won't you drop that thing down to the floor
I'm here for one night, how far would you go?
I wanna see you work out for me, work out for me

High and go low
Now girl won't you drop that thing down to the floor
I'm here for one night, how far would you go?
I wanna see you work out for me, work out for me

[Verse 1:]
She like them bar with the big old chains
Ride around town in the big old Range
I knew her when I riding big old chains
Now the little nigga doing big old things
Would you look at that, I came back for her
Just to give it to her, like you asked for it
Man that thing in them jeans too fat for her
It rebounds so I caught it off the backboard
I told her, baby girl come here
Know I run the town even when I ain't from there
And I brag hardly but just to show up at this party I made
What your nigga make in one year, that's unfair but
So is life, take a chance roll a dice
Money can't buy you love cause it's over priced
Don't overthink just hope it's right
I'm only here for the night

Hey, we got a good thing
Don't know if I'm a see you again, see you again
But is that a good thing?
Cause girl I can't be your man, no ma'am
I know what's on your brain
You're probably hope it never would end
Like is it the real thing
Or is it just a one night stand
Well then

Let me see you get high and go low
Now girl would you drop that thing down to the floor
I'm here for one night, how far would you go?
I wanna see you work out for me, work out for me

High and go low
Now girl won't you drop that thing down to the floor
I'm here for one night, how far would you go?
I wanna see you work out for me, work out for me

[Verse 2: J Cole]
Carolina blue kicks, fresh on the scene
Hottest nigga on the block, damn girl you mean
They be starting shit, but it's your world
On my Martin shit, you go girl
She bad and you know it, some niggas save Hoes
I'm not that heroic
Could you be my escort
Cause just like them two door Fords
Damn, they don't make 'em like you no more
Cole World, real Cole World
Them boys cool, me I'm on fire
Know what's on my mind, tryna see what's on yours tonight
Tonight, tonight
Move slow, cause you wanna live fast
Up late so you probably skip class
Life is a test so before the night pass get right
Get right

Hey, we got a good thing
Don't know if I'm a see you again, see you again
But is that a good thing?
Cause girl I can't be your man, no ma'am
I know what's on your brain
You're probably hoping it never would end
Like is it the real thing or is just a one night stand
Well then

(Cole World)

Straight up, now tell me do you really wanna love me forever
Oh, oh, oh
Or is it just a hit and run

(Well, hey)

Straight up I tell ya I just really wanna cut when we together
Oh, oh, oh
Come here girl, let's get it on

(Work out for me, work out for me)

Straight up now tell me do you really wanna love me forever?
Oh, oh, oh
Or is it just a hit and run

Well, Straight up I tell ya I just really wanna cut when were together
Oh, oh, oh
Come here girl let's get it on

(Work out for me, work out for me)",0.142148346,0.169373661,0.38411659,0.152892262,0.02849265,0.079616472,0.043359999,2,1,93,0.43,0.22
J. Cole,MIDDLE CHILD,"You good, T-Minus?

Niggas been countin' me out
I’m countin' my bullets, I'm loadin’ my clips
I'm writin' down names, I'm makin' a list
I'm checkin' it twice and I'm gettin’ ’em hit
The real ones been dyin', the fake ones is lit
The game is off balance, I’m back on my shit
The Bentley is dirty, my sneakers is dirty
But that's how I like it, you all on my dick

I'm all in my bag, this hard as it get
I do not snort powder, I might take a sip
I might hit the blunt, but I'm liable to trip
I ain’t poppin' no pill, but you do as you wish
I roll with some fiends, I love 'em to death

I got a few mil' but not all of them rich
What good is the bread if my niggas is broke?
What good is first class if my niggas can't sit?
That's my next mission, that's why I can't quit
Just like LeBron, get my niggas more chips
Just put the Rollie right back on my wrist
This watch came from Drizzy, he gave me a gift
Back when the rap game was prayin' I'd diss
They act like two legends cannot coexist
But I'd never beef with a nigga for nothin'
If I smoke a rapper, it's gon' be legit
It won't be for clout, it won't be for fame
It won't be 'cause my shit ain't sellin' the same
It won't be to sell you my latest lil' sneakers
It won't be 'cause some nigga slid in my lane
Everything grows, it's destined to change
I love you lil' niggas, I'm glad that you came
I hope that you scrape every dollar you can

I hope you know money won't erase the pain
To the OGs, I'm thankin' you now
Was watchin' you when you was pavin' the ground
I copied your cadence, I mirrored your style
I studied the greats, I'm the greatest right now
Fuck if you feel me, you ain't got a choice
Now I ain't do no promo, still made all that noise
This shit gon' be different, I set my intentions
I promise to slap all that hate out your voice

Niggas been countin' me out
I'm countin' my bullets, I'm loadin' my clips
I'm writin' down names, I'm makin' a list
I'm checkin' it twice and I'm gettin' 'em hit
The real ones been dyin', the fake ones is lit
The game is off balance, I'm back on my shit
The Bentley is dirty, my sneakers is dirty

But that's how I like it, you all on my dick

I just poured somethin' in my cup
I've been wantin' somethin' I can feel
Promise I am never lettin' up
Money in your palm don't make you real
Foot is on their neck, I got 'em stuck
I'ma give 'em somethin' they can feel
If it ain't 'bout the squad, don't give a fuck
Pistol in your hand don't make you real

I'm dead in the middle of two generations
I'm little bro and big bro all at once
Just left the lab with young 21 Savage
I'm 'bout to go and meet Jigga for lunch
Had a long talk with the young nigga Kodak
Reminded me of young niggas from 'Ville
Straight out the projects, no fakin', just honest

I wish that he had more guidance, for real
Too many niggas in cycle of jail
Spending they birthdays inside of a cell
We coming from a long bloodline of trauma
We raised by our mamas, Lord we gotta heal
We hurting our sisters, the babies as well
We killing our brothers, they poisoned the well
Distorted self image, we set up to fail
I'ma make sure that the real gon' prevail, nigga

I just poured somethin' in my cup
I've been wantin' somethin' I can feel
Promise I am never lettin' up
Money in your palm don't make you real
Foot is on their neck, I got 'em stuck
I'ma give 'em somethin' they can feel
If it ain't 'bout the squad, don't give a fuck
Pistol in your hand don't make you real

Money in your palm don't make you real
Pistol in your hand don't make you real
Money in your palm don't make you real",0.015380559,0.007020715,0.052793879,0.062292326,0.016953038,0.201319084,0.644240439,8,1,126.02,0.48,0.51
J. Cole,She Knows,"She knows, she knows
Oh I, oh I-I-I
Alright
Oh I, oh I-I-I
Alright

Damned if I do, damned if I don't
You know I got a girl back home
You got a man what you want, what you want
What these bitches want from a nigga
That's some DMX shit
I know them other niggas love tricking
ON some BMX shit, but not me
Now I'm sure you done heard about me
A black star, Mos Def, Kweli
Good southern bad hoes try me, they try me
This is Martin Luther King in the club
Getting dubs, with a bad bitch
In his ear sayin' she down for whatever
In the back of his mind is Coretta

She knows, she knows
And I know she knows, and I know she knows
And deep down she knows, she knows
And I know she knows, and I know she knows
Well alright
Oh I, oh I-I-I
I can't give you what you want from me
Well alright
Oh I, oh I-I-I
Well alright

Damned if I do, Damned if I don't
I'm passing up on bad hoes, trying to be the man that she want
What she want, what she want from a nigga
To put a ring on it
Got a bitch on my dick right now
And She just want to sing on it
Got me up so high, trying to get a piece of that apple pie
I be up so high, trying to get a piece of that apple pie
Dance on fire, with my pants on fire
Cause I told her I was sleeping
Cause I creep with this pretty young thing I chose
That she could be doing the same thing I suppose

She knows, she knows
And I know she knows, and I know she knows
And deep down she knows, she knows
And I know she knows, and I know she knows
Well alright
Oh I, oh I-I-I
I can't be what you want from me
Well alright
Oh I, oh I-I-I
I can't be what you want from me
Well alright

Niggas say turn up, hoes say turn
Only bad thing about a star is they burn up

Rest in peace to Aaliyah
Rest in peace to Left Eye
Michael Jackson I'll see ya
Just as soon as I die

Got me up so high, trying to get a piece of that apple pie
I be up so high, trying to get a piece of that apple pie
Got me up so high, trying to get a piece of that apple pie
I be up so high, trying to get a piece of that apple pie

Well alright
Oh I, oh I-I-I
I can't give you what you want from me
Well alright
Oh I, oh I-I-I
Well alright",0.015035962,0.006501078,0.049351975,0.015066686,0.134546235,0.494851291,0.28464672,1,1,118.01,0.74,0.18
